	********* Load flat Linux image *********
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=160 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
 [uart-diag] THR write #471 retired=4409306 data=20 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00010
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=154 cpu_ar=6 soc_ar=6 apb_lsr=5 axi_r=5
S[uart-diag] THR write #472 retired=4409505 data=53 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=165 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
B[uart-diag] THR write #473 retired=4409731 data=42 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=166 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
I[uart-diag] THR write #474 retired=4409957 data=49 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[linux-diag] retired=4410000 pc=0xff800cea6e
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=165 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
 [uart-diag] THR write #475 retired=4410183 data=20 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00010
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=157 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
R[uart-diag] THR write #476 retired=4410409 data=52 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=165 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
F[uart-diag] THR write #477 retired=4410635 data=46 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=165 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
E[uart-diag] THR write #478 retired=4410861 data=45 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=162 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
N[uart-diag] THR write #479 retired=4411087 data=4e divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=1 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=159 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
C[uart-diag] THR write #480 retired=4411313 data=43 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00010
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=154 cpu_ar=6 soc_ar=5 apb_lsr=5 axi_r=5
E[uart-diag] THR write #481 retired=4411512 data=45 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=164 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
 [uart-diag] THR write #482 retired=4411738 data=20 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=162 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
e[uart-diag] THR write #483 retired=4411964 data=65 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=165 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
x[uart-diag] THR write #484 retired=4412190 data=78 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00010
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=155 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
t[uart-diag] THR write #485 retired=4412416 data=74 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=165 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
e[uart-diag] THR write #486 retired=4412642 data=65 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=165 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
n[uart-diag] THR write #487 retired=4412868 data=6e divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=162 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
s[uart-diag] THR write #488 retired=4413094 data=73 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=158 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
i[uart-diag] THR write #489 retired=4413320 data=69 divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=167 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
o[uart-diag] THR write #490 retired=4413546 data=6f divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #1 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00001
[uart-diag] AXI R #1 data=00000000000000000000002000000000
[uart-diag] CPU AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #2 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #2 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #2 data=00000000000000000000002000000000
[uart-diag] CPU AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #3 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #3 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #3 data=00000000000000000000002000000000
[uart-diag] CPU AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #4 addr=0010015014 size=2 len=0 cache=0
[uart-diag] APB LSR #4 value=20 thre=1 temt=0 trans_en=0 empty=0 state=00100
[uart-diag] AXI R #4 data=00000000000000000000002000000000
[uart-diag] HW TX recovered after retired=169 cpu_ar=6 soc_ar=6 apb_lsr=6 axi_r=6
n[uart-diag] THR write #491 retired=4413772 data=6e divisor=0036 lcr=03 thre=1 temt=1
[uart-diag] CPU AR #1 addr=0010015014 size=2 len=0 cache=0
[uart-diag] SoC AR #1 addr=0010015014 size=2 len=0 cache=0
